VIN (1-10),Model Year,Make,Model,EVType_ID,Eligibility_ID,Electric Range
"YV4ED3GM1P",2023,"VOLVO","C40","BEV",2,
"YV4ED3UMXP",2023,"VOLVO","XC40","BEV",2,
"YV4ED3UW5P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3GM6P",2023,"VOLVO","C40","BEV",2,
"YV4ED3GL5P",2023,"VOLVO","C40","BEV",2,
"YV4ED3GM0P",2023,"VOLVO","C40","BEV",2,
"YV4ED3GL9P",2023,"VOLVO","C40","BEV",2,
"YV4ED3UM8P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3UL0P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3UW1P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3GM4P",2023,"VOLVO","C40","BEV",2,
"YV4ED3GM9P",2023,"VOLVO","C40","BEV",2,
"YV4ED3UL9P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3GL3P",2023,"VOLVO","C40","BEV",2,
"YV4ED3UL1P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3UWXP",2023,"VOLVO","XC40","BEV",2,
"YV4ED3GL7P",2023,"VOLVO","C40","BEV",2,
"YV4ED3UW9P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3UK1P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3GL2P",2023,"VOLVO","C40","BEV",2,
"YV4ED3GLXP",2023,"VOLVO","C40","BEV",2,
"YV4ED3GL8P",2023,"VOLVO","C40","BEV",2,
"YV4ED3UL4P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3UK4P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3UW6P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3UW8P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3UW3P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3GK8P",2023,"VOLVO","C40","BEV",2,
"YV4ED3UK9P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3GM8P",2023,"VOLVO","C40","BEV",2,
"YV4ED3UK0P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3UW7P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3UW4P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3GL6P",2023,"VOLVO","C40","BEV",2,
"YV4ED3GK4P",2023,"VOLVO","C40","BEV",2,
"YV4ED3GK0P",2023,"VOLVO","C40","BEV",2,
"YV4ED3UKXP",2023,"VOLVO","XC40","BEV",2,
"YV4ED3UK5P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3UK8P",2023,"VOLVO","XC40","BEV",2,
"YV4ED3GK2P",2023,"VOLVO","C40","BEV",2,
"YV4ED3GK6P",2023,"VOLVO","C40","BEV",2,
"YV4ED3GKXP",2023,"VOLVO","C40","BEV",2,
"YV4ED3GK1P",2023,"VOLVO","C40","BEV",2,
"WB533CF07P",2023,"BMW","IX","BEV",2,
"WB523CF04P",2023,"BMW","IX","BEV",2,
"WB533CF01P",2023,"BMW","IX","BEV",2,
"WBY73AW08P",2023,"BMW","I4","BEV",2,
"WBY33AW06P",2023,"BMW","I4","BEV",2,
"WB523CF02P",2023,"BMW","IX","BEV",2,
"WB533CF08P",2023,"BMW","IX","BEV",2,
"WBY33AW09P",2023,"BMW","I4","BEV",2,
"WB523CF06P",2023,"BMW","IX","BEV",2,
"WBY33AW02P",2023,"BMW","I4","BEV",2,
"WBY73AW06P",2023,"BMW","I4","BEV",2,
"WBY43AW03P",2023,"BMW","I4","BEV",2,
"WB533CF09P",2023,"BMW","IX","BEV",2,
"WB523CF03P",2023,"BMW","IX","BEV",2,
"WBY43AW09P",2023,"BMW","I4","BEV",2,
"WB523CF05P",2023,"BMW","IX","BEV",2,
"WBY73AW04P",2023,"BMW","I4","BEV",2,
"WBY53EJ07P",2023,"BMW","I7","BEV",2,
"WBY43AW0XP",2023,"BMW","I4","BEV",2,
"WB523CF0XP",2023,"BMW","IX","BEV",2,
"WBY33AW0XP",2023,"BMW","I4","BEV",2,
"WBY33AW05P",2023,"BMW","I4","BEV",2,
"WBY33AW07P",2023,"BMW","I4","BEV",2,
"WBY33AW08P",2023,"BMW","I4","BEV",2,
"WB533CF06P",2023,"BMW","IX","BEV",2,
"WB523CF08P",2023,"BMW","IX","BEV",2,
"WBY73AW00P",2023,"BMW","I4","BEV",2,
"WBY73AW0XP",2023,"BMW","I4","BEV",2,
"WBY43AW05P",2023,"BMW","I4","BEV",2,
"WB533CF03P",2023,"BMW","IX","BEV",2,
"WB523CF01P",2023,"BMW","IX","BEV",2,
"WBY33AW03P",2023,"BMW","I4","BEV",2,
"WBY43AW04P",2023,"BMW","I4","BEV",2,
"WB533CF0XP",2023,"BMW","IX","BEV",2,
"WBY73AW05P",2023,"BMW","I4","BEV",2,
"WBY73AW01P",2023,"BMW","I4","BEV",2,
"WBY43AW01P",2023,"BMW","I4","BEV",2,
"WBY53EJ04P",2023,"BMW","I7","BEV",2,
"WBY73AW02P",2023,"BMW","I4","BEV",2,
"WBY33AW04P",2023,"BMW","I4","BEV",2,
"WBY53EJ09P",2023,"BMW","I7","BEV",2,
"WBY73AW09P",2023,"BMW","I4","BEV",2,
"WBY73AW07P",2023,"BMW","I4","BEV",2,
"WBY43AW08P",2023,"BMW","I4","BEV",2,
"WBY43AW06P",2023,"BMW","I4","BEV",2,
"WB523CF09P",2023,"BMW","IX","BEV",2,
"WBY53EJ03P",2023,"BMW","I7","BEV",2,
"WBY43AW07P",2023,"BMW","I4","BEV",2,
"WBY73AW03P",2023,"BMW","I4","BEV",2,
"WB523CF00P",2023,"BMW","IX","BEV",2,
"WB533CF00P",2023,"BMW","IX","BEV",2,
"WBY33AW01P",2023,"BMW","I4","BEV",2,
"WB533CF05P",2023,"BMW","IX","BEV",2,
"WB533CF02P",2023,"BMW","IX","BEV",2,
"WB523CF07P",2023,"BMW","IX","BEV",2,
"WBY33AW00P",2023,"BMW","I4","BEV",2,
"WBY53EJ08P",2023,"BMW","I7","BEV",2,
"WB533CF04P",2023,"BMW","IX","BEV",2,
"WBY43AW00P",2023,"BMW","I4","BEV",2,
"WBY43AW02P",2023,"BMW","I4","BEV",2,
"WBY53EJ0XP",2023,"BMW","I7","BEV",2,
"WBY53EJ05P",2023,"BMW","I7","BEV",2,
"WBY53EJ06P",2023,"BMW","I7","BEV",2,
"WBY53EJ02P",2023,"BMW","I7","BEV",2,
"WBY53EJ00P",2023,"BMW","I7","BEV",2,
"JTMABABA7P",2023,"SUBARU","SOLTERRA","BEV",2,
"VCF1ZBU24P",2023,"FISKER","OCEAN","BEV",2,
"JTMABABA9P",2023,"SUBARU","SOLTERRA","BEV",2,
"1G1FY6S04P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"1G1FZ6S02P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"1G1FW6S01P",2023,"CHEVROLET","BOLT EV","BEV",2,
"JTJAAAABXP",2023,"LEXUS","RZ","BEV",2,
"1G1FX6S05P",2023,"CHEVROLET","BOLT EV","BEV",2,
"JTMABABAXP",2023,"SUBARU","SOLTERRA","BEV",2,
"JTMABABA4P",2023,"SUBARU","SOLTERRA","BEV",2,
"JTMABACA6P",2023,"TOYOTA","BZ4X","BEV",2,
"JTJAAAAB4P",2023,"LEXUS","RZ","BEV",2,
"1G1FZ6S03P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"1G1FY6S06P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"1G1FY6S05P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"JTMABABA3P",2023,"SUBARU","SOLTERRA","BEV",2,
"YSMED3KA9P",2023,"POLESTAR","PS2","BEV",2,
"1G1FW6S03P",2023,"CHEVROLET","BOLT EV","BEV",2,
"RLLV1AEBXP",2023,"VINFAST","VF 8","BEV",2,
"WMW13DJ01P",2023,"MINI","HARDTOP","BEV",2,
"YSMED3KA1P",2023,"POLESTAR","PS2","BEV",2,
"1G1FX6S0XP",2023,"CHEVROLET","BOLT EV","BEV",2,
"1G1FY6S09P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"1G1FW6S07P",2023,"CHEVROLET","BOLT EV","BEV",2,
"1G1FW6S00P",2023,"CHEVROLET","BOLT EV","BEV",2,
"JTMABABA6P",2023,"SUBARU","SOLTERRA","BEV",2,
"JTMABABA2P",2023,"SUBARU","SOLTERRA","BEV",2,
"1G1FY6S01P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"1G1FW6S02P",2023,"CHEVROLET","BOLT EV","BEV",2,
"JTMABABA5P",2023,"SUBARU","SOLTERRA","BEV",2,
"YSMEG3KA4P",2023,"POLESTAR","PS2","BEV",2,
"VCF1UBU25P",2023,"FISKER","OCEAN","BEV",2,
"1GYKPMRK2P",2023,"CADILLAC","LYRIQ","BEV",2,
"1G1FY6S03P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"WMW13DJ07P",2023,"MINI","HARDTOP","BEV",2,
"JTMABACA2P",2023,"TOYOTA","BZ4X","BEV",2,
"1G1FY6S08P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"1G1FZ6S0XP",2023,"CHEVROLET","BOLT EUV","BEV",2,
"JTMABACA7P",2023,"TOYOTA","BZ4X","BEV",2,
"1G1FW6S05P",2023,"CHEVROLET","BOLT EV","BEV",2,
"1GYKPMRK3P",2023,"CADILLAC","LYRIQ","BEV",2,
"1G1FX6S06P",2023,"CHEVROLET","BOLT EV","BEV",2,
"YSMET3KA0P",2023,"POLESTAR","PS2","BEV",2,
"1G1FW6S0XP",2023,"CHEVROLET","BOLT EV","BEV",2,
"JTMABACA0P",2023,"TOYOTA","BZ4X","BEV",2,
"1G1FX6S04P",2023,"CHEVROLET","BOLT EV","BEV",2,
"JTMABACA4P",2023,"TOYOTA","BZ4X","BEV",2,
"1G1FY6S07P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"1G1FZ6S08P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"1G1FX6S02P",2023,"CHEVROLET","BOLT EV","BEV",2,
"KMUKEDTB1P",2023,"GENESIS","GV60","BEV",2,
"1G1FZ6S09P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"1G1FW6S09P",2023,"CHEVROLET","BOLT EV","BEV",2,
"50EA1TEA8P",2023,"LUCID","AIR","BEV",2,
"JTMAAAAA3P",2023,"TOYOTA","BZ4X","BEV",2,
"YSMED3KA0P",2023,"POLESTAR","PS2","BEV",2,
"KMUKEDTB2P",2023,"GENESIS","GV60","BEV",2,
"1G1FW6S06P",2023,"CHEVROLET","BOLT EV","BEV",2,
"KMUKEDTBXP",2023,"GENESIS","GV60","BEV",2,
"1G1FX6S08P",2023,"CHEVROLET","BOLT EV","BEV",2,
"1G1FZ6S01P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"5NMMCET18P",2023,"GENESIS","GV70","BEV",2,
"YSMED3KA3P",2023,"POLESTAR","PS2","BEV",2,
"1G1FX6S03P",2023,"CHEVROLET","BOLT EV","BEV",2,
"1G1FZ6S00P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"50EA1GBA7P",2023,"LUCID","AIR","BEV",2,
"JTMABACA5P",2023,"TOYOTA","BZ4X","BEV",2,
"50EA1TEA5P",2023,"LUCID","AIR","BEV",2,
"1G1FZ6S06P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"1G1FY6S0XP",2023,"CHEVROLET","BOLT EUV","BEV",2,
"1G1FZ6S05P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"JTMABACAXP",2023,"TOYOTA","BZ4X","BEV",2,
"1G1FY6S00P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"JTJAAAAB3P",2023,"LEXUS","RZ","BEV",2,
"1G1FZ6S04P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"JTJAAAAB9P",2023,"LEXUS","RZ","BEV",2,
"JTMABACA1P",2023,"TOYOTA","BZ4X","BEV",2,
"1G1FZ6S07P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"JTMABACA8P",2023,"TOYOTA","BZ4X","BEV",2,
"KMUKCDTC1P",2023,"GENESIS","GV60","BEV",2,
"JTMABACA9P",2023,"TOYOTA","BZ4X","BEV",2,
"WMW13DJ00P",2023,"MINI","HARDTOP","BEV",2,
"1G1FX6S00P",2023,"CHEVROLET","BOLT EV","BEV",2,
"WMW13DJ03P",2023,"MINI","HARDTOP","BEV",2,
"JTJAAAAB5P",2023,"LEXUS","RZ","BEV",2,
"JTMABABA1P",2023,"SUBARU","SOLTERRA","BEV",2,
"1G1FY6S02P",2023,"CHEVROLET","BOLT EUV","BEV",2,
"1G1FW6S08P",2023,"CHEVROLET","BOLT EV","BEV",2,
"YSMED3KAXP",2023,"POLESTAR","PS2","BEV",2,
"JTJAAAAB1P",2023,"LEXUS","RZ","BEV",2,
"YSMET3KA9P",2023,"POLESTAR","PS2","BEV",2,
"YSMED3KA5P",2023,"POLESTAR","PS2","BEV",2,
"1G1FX6S01P",2023,"CHEVROLET","BOLT EV","BEV",2,
"VCF1ZBU25P",2023,"FISKER","OCEAN","BEV",2,
"WMW13DJ06P",2023,"MINI","HARDTOP","BEV",2,
"VCF1ZBU29P",2023,"FISKER","OCEAN","BEV",2,
"KMUKEDTB4P",2023,"GENESIS","GV60","BEV",2,
"50EA1TEA4P",2023,"LUCID","AIR","BEV",2,
"JTMABABA8P",2023,"SUBARU","SOLTERRA","BEV",2,
"JTMABABA0P",2023,"SUBARU","SOLTERRA","BEV",2,
"WMW13DJ05P",2023,"MINI","HARDTOP","BEV",2,
"KMUKEDTB9P",2023,"GENESIS","GV60","BEV",2,
"JTJAAAAB8P",2023,"LEXUS","RZ","BEV",2,
"1G1FX6S07P",2023,"CHEVROLET","BOLT EV","BEV",2,
"1G1FX6S09P",2023,"CHEVROLET","BOLT EV","BEV",2,
"KMUKCDTC3P",2023,"GENESIS","GV60","BEV",2,
"YSMED3KA2P",2023,"POLESTAR","PS2","BEV",2,
"YSMEG3KA9P",2023,"POLESTAR","PS2","BEV",2,
"50EA1TEA0P",2023,"LUCID","AIR","BEV",2,
"JTDAAAAA0P",2023,"TOYOTA","MIRAI","BEV",2,
"50EA1GBA1P",2023,"LUCID","AIR","BEV",2,
"KMUKCDTC2P",2023,"GENESIS","GV60","BEV",2,
"WMW13DJ0XP",2023,"MINI","HARDTOP","BEV",2,
"1GYKPPRL0P",2023,"CADILLAC","LYRIQ","BEV",2,
"YSMEG3KA6P",2023,"POLESTAR","PS2","BEV",2,
"YSMEG3KA1P",2023,"POLESTAR","PS2","BEV",2,
"VCF1EBU27P",2023,"FISKER","OCEAN","BEV",2,
"YSMED3KA4P",2023,"POLESTAR","PS2","BEV",2,
"KMUKEDTB5P",2023,"GENESIS","GV60","BEV",2,
"YSMED3KA8P",2023,"POLESTAR","PS2","BEV",2,
"JTDAAAAA7P",2023,"TOYOTA","MIRAI","BEV",2,
"JTJAAAAB2P",2023,"LEXUS","RZ","BEV",2,
"KMUKCDTC5P",2023,"GENESIS","GV60","BEV",2,
"1G1FW6S04P",2023,"CHEVROLET","BOLT EV","BEV",2,
"50EA1GBA5P",2023,"LUCID","AIR","BEV",2,
"50EA1TEA1P",2023,"LUCID","AIR","BEV",2,
"YSMED3KA7P",2023,"POLESTAR","PS2","BEV",2,
"YSMEG3KA0P",2023,"POLESTAR","PS2","BEV",2,
"YSMET3KA1P",2023,"POLESTAR","PS2","BEV",2,
"JTMABACA3P",2023,"TOYOTA","BZ4X","BEV",2,
"JTJAAAAB0P",2023,"LEXUS","RZ","BEV",2,
"YSMET3KA2P",2023,"POLESTAR","PS2","BEV",2,
"2G5ZJ3HG4P",2023,"BRIGHTDROP","ZEVO","BEV",2,
"KMUKEDTB0P",2023,"GENESIS","GV60","BEV",2,
"WMW13DJ08P",2023,"MINI","HARDTOP","BEV",2,
"KMUKEDTB8P",2023,"GENESIS","GV60","BEV",2,
"KMTGE4S17P",2023,"GENESIS","G80","BEV",2,
"YSMEG3KA7P",2023,"POLESTAR","PS2","BEV",2,
"WMW13DJ04P",2023,"MINI","HARDTOP","BEV",2,
"KMUKCDTC6P",2023,"GENESIS","GV60","BEV",2,
"WMW13DJ09P",2023,"MINI","HARDTOP","BEV",2,
"SADHD2S16P",2023,"JAGUAR","I-PACE","BEV",2,
"2G5ZJ3HG6P",2023,"BRIGHTDROP","ZEVO","BEV",2,
"KMUKEDTB3P",2023,"GENESIS","GV60","BEV",2,
"JTJAAAAB7P",2023,"LEXUS","RZ","BEV",2,
"VCF1ZBU22P",2023,"FISKER","OCEAN","BEV",2,
"2G5ZJ3HG1P",2023,"BRIGHTDROP","ZEVO","BEV",2,
"VCF1ZBU28P",2023,"FISKER","OCEAN","BEV",2,
"1GYKPMRK6P",2023,"CADILLAC","LYRIQ","BEV",2,
"SADHD2S13P",2023,"JAGUAR","I-PACE","BEV",2,
"50EA1GBA6P",2023,"LUCID","AIR","BEV",2,
"VCF1ZBU21P",2023,"FISKER","OCEAN","BEV",2,
"2G5ZJ3HG7P",2023,"BRIGHTDROP","ZEVO","BEV",2,
"WMW13DJ02P",2023,"MINI","HARDTOP","BEV",2,
"VCF1EBU24P",2023,"FISKER","OCEAN","BEV",2,
"1GYKPMRK7P",2023,"CADILLAC","LYRIQ","BEV",2,
"50EA1TEAXP",2023,"LUCID","AIR","BEV",2,
"2G5ZJ3HG3P",2023,"BRIGHTDROP","ZEVO","BEV",2,
"2G5ZJ3HG9P",2023,"BRIGHTDROP","ZEVO","BEV",2,
"VCF1EBU21P",2023,"FISKER","OCEAN","BEV",2,
"1GYKPMRK0P",2023,"CADILLAC","LYRIQ","BEV",2,
"VCF1EBU28P",2023,"FISKER","OCEAN","BEV",2,
"VCF1ZBU2XP",2023,"FISKER","OCEAN","BEV",2,
"50EA1GBA9P",2023,"LUCID","AIR","BEV",2,
"KMUKCDTC7P",2023,"GENESIS","GV60","BEV",2,
"50EA1PFA3P",2023,"LUCID","AIR","BEV",2,
"KMUKEDTB6P",2023,"GENESIS","GV60","BEV",2,
"50EA1PFA7P",2023,"LUCID","AIR","BEV",2,
"YSMET3KA5P",2023,"POLESTAR","PS2","BEV",2,
"VCF1UBU22P",2023,"FISKER","OCEAN","BEV",2,
"VCF1ZBU20P",2023,"FISKER","OCEAN","BEV",2,
"1GYKPPRL3P",2023,"CADILLAC","LYRIQ","BEV",2,
"1GYKPPRL5P",2023,"CADILLAC","LYRIQ","BEV",2,
"50EA1TEA9P",2023,"LUCID","AIR","BEV",2,
"1GYKPPRL7P",2023,"CADILLAC","LYRIQ","BEV",2,
"50EA1GBA0P",2023,"LUCID","AIR","BEV",2,
"KMTGE4S14P",2023,"GENESIS","G80","BEV",2,
"RLLV1AFA3P",2023,"VINFAST","VF 8","BEV",2,
"50EA1TEA6P",2023,"LUCID","AIR","BEV",2,
"1GYKPMRKXP",2023,"CADILLAC","LYRIQ","BEV",2,
"VCF1ZBU27P",2023,"FISKER","OCEAN","BEV",2,
"1GYKPMRK8P",2023,"CADILLAC","LYRIQ","BEV",2,
"50EA1PFA8P",2023,"LUCID","AIR","BEV",2,
"VCF1EBU22P",2023,"FISKER","OCEAN","BEV",2,
"YSMET3KA4P",2023,"POLESTAR","PS2","BEV",2,
"50EA1PFA6P",2023,"LUCID","AIR","BEV",2,
"VCF1ZBU23P",2023,"FISKER","OCEAN","BEV",2,
"50EA1GBA4P",2023,"LUCID","AIR","BEV",2,
"50EA1TEA2P",2023,"LUCID","AIR","BEV",2,
"KMUKCDTC9P",2023,"GENESIS","GV60","BEV",2,
"1GYKPMRK9P",2023,"CADILLAC","LYRIQ","BEV",2,
"KMUKEDTB7P",2023,"GENESIS","GV60","BEV",2,
"VCF1EBU20P",2023,"FISKER","OCEAN","BEV",2,
"KMUKCDTCXP",2023,"GENESIS","GV60","BEV",2,
"50EA1PFAXP",2023,"LUCID","AIR","BEV",2,
"1GYKPMRK4P",2023,"CADILLAC","LYRIQ","BEV",2,
"YSMEG3KA3P",2023,"POLESTAR","PS2","BEV",2,
"VCF1UBU28P",2023,"FISKER","OCEAN","BEV",2,
"50EA1GBAXP",2023,"LUCID","AIR","BEV",2,
"YSMET3KAXP",2023,"POLESTAR","PS2","BEV",2,
"50EA1TEA3P",2023,"LUCID","AIR","BEV",2,
"5NMMCET12P",2023,"GENESIS","GV70","BEV",2,
"JTJAAAAB6P",2023,"LEXUS","RZ","BEV",2,
"1GYKPMRK1P",2023,"CADILLAC","LYRIQ","BEV",2,
"YSMET3KA3P",2023,"POLESTAR","PS2","BEV",2,
"YSMED3KA6P",2023,"POLESTAR","PS2","BEV",2,
"5NMMCET11P",2023,"GENESIS","GV70","BEV",2,
"5NMMCET1XP",2023,"GENESIS","GV70","BEV",2,
"YSMET3KA8P",2023,"POLESTAR","PS2","BEV",2,
"5NMMCET16P",2023,"GENESIS","GV70","BEV",2,
"50EA1PFA9P",2023,"LUCID","AIR","BEV",2,
"JTMAAAAA9P",2023,"TOYOTA","BZ4X","BEV",2,
"JTDAAAAA4P",2023,"TOYOTA","MIRAI","BEV",2,
"1GYKPPRL4P",2023,"CADILLAC","LYRIQ","BEV",2,
"SADHD2S17P",2023,"JAGUAR","I-PACE","BEV",2,
"KMTGE4S15P",2023,"GENESIS","G80","BEV",2,
"5NMMCET13P",2023,"GENESIS","GV70","BEV",2,
"5NMMCET14P",2023,"GENESIS","GV70","BEV",2,
"YSMET3KA6P",2023,"POLESTAR","PS2","BEV",2,
"JTMAAAAA5P",2023,"TOYOTA","BZ4X","BEV",2,
"2G5ZJ3HG0P",2023,"BRIGHTDROP","ZEVO","BEV",2,
"50EA1GBA2P",2023,"LUCID","AIR","BEV",2,
"2G5ZJ3HG5P",2023,"BRIGHTDROP","ZEVO","BEV",2,
"VCF1EBU23P",2023,"FISKER","OCEAN","BEV",2,
"2G5ZJ3HG8P",2023,"BRIGHTDROP","ZEVO","BEV",2,
"KMTGE4S18P",2023,"GENESIS","G80","BEV",2,
"5NMMCET15P",2023,"GENESIS","GV70","BEV",2,
"YSMET3KA7P",2023,"POLESTAR","PS2","BEV",2,
"JTMAAAAA7P",2023,"TOYOTA","BZ4X","BEV",2,
"2G5ZJ3HGXP",2023,"BRIGHTDROP","ZEVO","BEV",2,
"KMTGE4S19P",2023,"GENESIS","G80","BEV",2,
"50EA1TEA7P",2023,"LUCID","AIR","BEV",2,
"2G5ZJ3HG2P",2023,"BRIGHTDROP","ZEVO","BEV",2,
"KMTGE4S16P",2023,"GENESIS","G80","BEV",2,
"50EA1PFA0P",2023,"LUCID","AIR","BEV",2,
"KMTGE4S1XP",2023,"GENESIS","G80","BEV",2,
"VCF1UBU27P",2023,"FISKER","OCEAN","BEV",2,
"VCF1ZBU26P",2023,"FISKER","OCEAN","BEV",2,
"JM1DRADB6P",2023,"MAZDA","MX-30","BEV",2,
"KMTGE4S13P",2023,"GENESIS","G80","BEV",2,
"VCF1UBU20P",2023,"FISKER","OCEAN","BEV",2,
"1GYKPMRK5P",2023,"CADILLAC","LYRIQ","BEV",2,
"VCF1EBU29P",2023,"FISKER","OCEAN","BEV",2,
"VCF1UBU21P",2023,"FISKER","OCEAN","BEV",2,
"YSMEG3KA2P",2023,"POLESTAR","PS2","BEV",2,
"JTMAAAAA8P",2023,"TOYOTA","BZ4X","BEV",2,
"KMUKCDTC0P",2023,"GENESIS","GV60","BEV",2,
"JTMAAAAA0P",2023,"TOYOTA","BZ4X","BEV",2,
"JTMAAAAA4P",2023,"TOYOTA","BZ4X","BEV",2,
"50EA1PFA1P",2023,"LUCID","AIR","BEV",2,
"KMTGE4S12P",2023,"GENESIS","G80","BEV",2,
"KMUKCDTC4P",2023,"GENESIS","GV60","BEV",2,
"YSMEG3KA8P",2023,"POLESTAR","PS2","BEV",2,
"SADHD2S10P",2023,"JAGUAR","I-PACE","BEV",2,
"5NMMCET10P",2023,"GENESIS","GV70","BEV",2,
"VCF1EBU2XP",2023,"FISKER","OCEAN","BEV",2,
"VCF1SAU25P",2023,"FISKER","OCEAN","BEV",2,
"SADHD2S11P",2023,"JAGUAR","I-PACE","BEV",2,
"JTMAAAAA1P",2023,"TOYOTA","BZ4X","BEV",2,
"YSMEG3KAXP",2023,"POLESTAR","PS2","BEV",2,
"50EA1GBA8P",2023,"LUCID","AIR","BEV",2,
"50EA1PFA5P",2023,"LUCID","AIR","BEV",2,
"50EA1GDA3P",2023,"LUCID","AIR","BEV",2,
"VCF1UBU24P",2023,"FISKER","OCEAN","BEV",2,
"5NMMCET19P",2023,"GENESIS","GV70","BEV",2,
"JTMAAAAAXP",2023,"TOYOTA","BZ4X","BEV",2,
"1GYKPPRL8P",2023,"CADILLAC","LYRIQ","BEV",2,
"JTMAAAAA6P",2023,"TOYOTA","BZ4X","BEV",2,
"JTMAAAAA2P",2023,"TOYOTA","BZ4X","BEV",2,
"1GYKPPRL9P",2023,"CADILLAC","LYRIQ","BEV",2,
"50EA1GDA5P",2023,"LUCID","AIR","BEV",2,
"JTDAAAAA3P",2023,"TOYOTA","MIRAI","BEV",2,
"VCF1EBU25P",2023,"FISKER","OCEAN","BEV",2,
"1GYKPPRLXP",2023,"CADILLAC","LYRIQ","BEV",2,
"WP0CD2Y10P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AB2Y16P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AA2Y18P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AA2Y11P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0BB2Y18P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0BA2Y11P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0BB2Y15P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AA2Y1XP",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AA2Y14P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AB2Y13P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0CD2Y11P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0BA2Y17P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AB2Y18P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0BA2Y19P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0CD2Y19P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AB2Y14P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AD2Y19P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AA2Y15P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AD2Y10P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AA2Y16P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AD2Y14P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AA2Y10P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AC2Y17P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AA2Y17P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AD2Y13P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0BB2Y13P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0BC2Y13P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0CD2Y12P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AA2Y13P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AB2Y19P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0BB2Y19P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AD2Y18P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AA2Y19P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0AA2Y12P",2023,"PORSCHE","TAYCAN","BEV",2,
"WP0BA2Y18P",2023,"PORSCHE","TAYCAN","BEV",2,
